[     223ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3100/node_modules/.vite/deps/react-dom_client.js?v=16351df5:20102
[  842228ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  846250ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  861269ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  862290ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  864312ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  868333ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  883350ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  884359ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  886370ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  890391ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  905399ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  906421ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  908442ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  912464ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  927485ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  928505ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  930526ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  934537ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  949548ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  950569ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  952587ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  956605ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  971614ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  972633ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  974653ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  978665ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  993683ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  994697ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[  996718ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1000735ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1015756ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1016781ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1018800ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1022819ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1037840ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1038852ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1040872ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1044893ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1059915ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1060928ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1062949ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1066968ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1081990ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1083010ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1085035ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1089054ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1104074ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1105096ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1107116ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1111130ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1126145ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1127159ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1129178ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1133190ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1148211ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1149229ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1151236ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1155252ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1170269ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1171284ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1173305ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1177324ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1192343ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1193365ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1195385ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1199408ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1214425ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1215447ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1217467ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1221485ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1236508ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1237529ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1239551ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1243572ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1258594ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1259607ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1261626ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1265647ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1280667ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1281689ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1283703ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1287720ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1302740ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1303761ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1305783ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1309794ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1324805ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1325826ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1327838ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1331859ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1346881ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1347892ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1349902ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1353920ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1368941ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1369960ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1371973ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1375994ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1391015ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1392039ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1394053ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1398073ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1413092ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1414107ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1416127ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1420144ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1435154ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1436170ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1438190ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1442204ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1457225ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1458241ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1460256ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1464270ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1479288ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1480303ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1482324ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1486346ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1501359ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1502381ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1504401ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1508423ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1523437ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1524455ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1526476ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1530496ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1545511ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1546525ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1548546ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1552566ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1567581ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1568595ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1570608ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1574631ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1589645ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1590666ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1592684ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1596705ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1611726ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1612750ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1614766ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1618792ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1633811ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1634827ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1636848ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1640867ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1655886ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1656905ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1658925ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1662946ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1677962ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1678974ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1680986ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1684994ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
[ 1700005ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3100/api/companies/22266d4d-5326-4501-ad12-f181b4330d95/sidebar-badges:0
